Zip,City,State,Lat,Long
87006,Bosque,NM,34.511223,-106.80927
87578,Truchas,NM,36.036721,-105.78702
88002,White Sands Missile Range,NM,32.355099,-106.46884
87943,Winston,NM,33.252863,-107.69183
88007,Las Cruces,NM,32.356091,-106.830111
87036,Mountainair,NM,34.500604,-106.27612
87831,San Acacia,NM,34.326229,-106.87734
87517,Carson,NM,36.333259,-105.81143
87041,Pena Blanca,NM,35.584234,-106.32728
88011,Las Cruces,NM,32.312506,-106.70306
88121,House,NM,34.706943,-103.97475
87520,Chama,NM,36.874229,-106.55118
87194,Albuquerque,NM,35.044339,-106.672872
87105,Albuquerque,NM,35.031329,-106.68695
87529,El Prado,NM,36.468402,-105.60547
87510,Abiquiu,NM,36.2996,-106.40596
87193,Albuquerque,NM,35.044339,-106.672872
87181,Albuquerque,NM,35.044339,-106.672872
87120,Albuquerque,NM,35.146144,-106.70851
88026,Santa Clara,NM,32.775681,-108.15359
87014,Cubero,NM,35.166618,-107.5052
87057,Tajique,NM,34.650925,-105.880597
87052,Santo Domingo Pueblo,NM,35.509184,-106.35022
87106,Albuquerque,NM,35.078246,-106.61747
88126,Pep,NM,33.793145,-103.27741
87750,Valmora,NM,35.798216,-104.85007
88136,Yeso,NM,34.321787,-104.7305
88055,Redrock,NM,32.802474,-108.90341
87038,New Laguna,NM,35.05463,-107.44137
87506,Santa Fe,NM,35.606283,-106.075722
87154,Albuquerque,NM,35.044339,-106.672872
87523,Cordova,NM,36.005591,-105.903255
88034,Faywood,NM,32.693536,-107.906536
88435,Santa Rosa,NM,34.862953,-104.81362
87046,Regina,NM,35.71742,-106.935844
87507,Santa Fe,NM,35.615216,-105.952788
87056,Stanley,NM,35.230514,-105.91598
88254,Lakewood,NM,32.65886,-104.45128
88324,Glencoe,NM,33.429637,-105.48489
87125,Albuquerque,NM,35.044339,-106.672872
88348,San Patricio,NM,33.415814,-105.36046
88343,Picacho,NM,33.267631,-105.01969
87201,Albuquerque,NM,35.044339,-106.672872
87016,Estancia,NM,34.775863,-106.12269
87051,San Rafael,NM,35.15105,-107.87701
88431,Newkirk,NM,35.157683,-104.2151
87577,Tres Piedras,NM,36.631809,-105.9267
87002,Belen,NM,34.646779,-106.7648
88310,Alamogordo,NM,32.839921,-105.97561
88330,Holloman Air Force Base,NM,32.841331,-106.07948
88436,Sedan,NM,36.137255,-103.12311
87734,Ocate,NM,36.197152,-105.10727
88062,Silver City,NM,32.728228,-108.137931
88018,Sunland Park,NM,31.840649,-106.615936
87365,Smith Lake,NM,35.480924,-108.176693
88427,McAlister,NM,34.770332,-103.81162
87068,Bosque Farms,NM,34.864034,-106.6895
87321,Ramah,NM,34.999427,-108.41304
87417,Kirtland,NM,36.763088,-108.3674
87525,Taos Ski Valley,NM,36.575944,-105.50602
87021,Milan,NM,35.192539,-107.893691
87064,Youngsville,NM,36.111907,-106.54779
89409,Gabbs,NV,38.872139,-117.78194
89423,Minden,NV,39.009564,-119.75557
89450,Incline Village,NV,39.256357,-119.946371
89151,Las Vegas,NV,35.927901,-114.972061
89110,Las Vegas,NV,36.172744,-115.05795
89155,Las Vegas,NV,35.927901,-114.972061
89107,Las Vegas,NV,36.171219,-115.21682
89828,Lamoille,NV,40.79727,-115.44828
89180,Las Vegas,NV,35.927901,-114.972061
89001,Alamo,NV,37.381946,-115.31502
89036,North Las Vegas,NV,35.927901,-114.972061
89316,Eureka,NV,39.717627,-116.02944
89825,Jackpot,NV,41.890872,-114.44545
89016,Henderson,NV,35.927901,-114.972061
89193,Las Vegas,NV,35.927901,-114.972061
89424,Nixon,NV,39.835829,-119.35634
89138,Las Vegas,NV,35.927901,-114.972061
89185,Las Vegas,NV,35.927901,-114.972061
89046,Searchlight,NV,35.525338,-114.91149
89164,Las Vegas,NV,35.927901,-114.972061
89504,Reno,NV,40.541218,-119.586934
89106,Las Vegas,NV,36.184219,-115.16292
89445,Winnemucca,NV,41.02951,-117.94402
89141,Las Vegas,NV,35.998778,-115.19588
89104,Las Vegas,NV,36.151108,-115.10857
89031,North Las Vegas,NV,36.256479,-115.16139
89139,Las Vegas,NV,36.031873,-115.20342
89822,Carlin,NV,40.715963,-116.11426
89029,Laughlin,NV,35.138674,-114.62875
89429,Silver Springs,NV,39.367838,-119.24618
89133,Las Vegas,NV,35.927901,-114.972061
89317,Lund,NV,38.835421,-115.02628
89009,Henderson,NV,35.927901,-114.972061
89047,Silverpeak,NV,37.751386,-117.64225
89412,Gerlach,NV,40.652505,-119.356505
89510,Reno,NV,39.87107,-119.71313
89043,Pioche,NV,38.122239,-114.40318
89146,Las Vegas,NV,36.141119,-115.22493
89413,Glenbrook,NV,39.083284,-119.93964
89703,Carson City,NV,39.164966,-119.79382
89446,Winnemucca,NV,41.076358,-117.760165
89438,Valmy,NV,41.263287,-118.174506
89431,Sparks,NV,39.542711,-119.75445
89123,Las Vegas,NV,36.026532,-115.14848
89570,Reno,NV,40.541218,-119.586934
89835,Wells,NV,41.208288,-114.86098
89148,Las Vegas,NV,36.049095,-115.28485
89147,Las Vegas,NV,36.113059,-115.27343
89599,Reno,NV,40.541218,-119.586934
89420,Luning,NV,38.555308,-118.21818
89103,Las Vegas,NV,36.113211,-115.21849
89112,Las Vegas,NV,36.157764,-115.025559
89711,Carson City,NV,39.167833,-119.776409
89803,Elko,NV,40.81488,-115.79241
89826,Jarbidge,NV,41.905845,-115.43542
89014,Henderson,NV,36.045811,-115.0778
89452,Incline Village,NV,39.259103,-119.956585
89070,Indian Springs,NV,35.927901,-114.972061
89410,Gardnerville,NV,38.878641,-119.69753
89460,Gardnerville Ranchos,NV,38.903324,-119.763147
89713,Carson City,NV,39.167833,-119.776409
89173,Las Vegas,NV,35.927901,-114.972061
89402,Crystal Bay,NV,39.239457,-119.971133
89430,Smith,NV,38.784128,-119.31697
89153,Las Vegas,NV,35.927901,-114.972061
89081,Indian Springs,NV,36.573377,-115.674671
89318,McGill,NV,39.4163,-114.77624
89515,Reno,NV,40.541218,-119.586934
89501,Reno,NV,39.52616,-119.81367
89521,Reno,NV,39.395387,-119.72735
89012,Henderson,NV,36.017578,-115.05438
89032,North Las Vegas,NV,36.224218,-115.1763
88905,The Lakes,NV,35.927901,-114.972061
89017,Hiko,NV,37.592182,-115.28676
89053,Henderson,NV,35.927901,-114.972061
89503,Reno,NV,39.53636,-119.8373
88901,The Lakes,NV,36.322484,-114.819717
89027,Mesquite,NV,36.804651,-114.08749
89440,Virginia City,NV,39.298192,-119.65351
89433,Sun Valley,NV,39.59218,-119.77467
89824,Halleck,NV,41.029538,-115.4113
89513,Reno,NV,39.631922,-119.293722
89422,Mina,NV,38.271173,-118.19513
89003,Beatty,NV,37.027453,-116.84011
89131,Las Vegas,NV,36.294596,-115.24685
89421,McDermitt,NV,41.953624,-117.72501
89010,Dyer,NV,37.751707,-118.08592
89520,Reno,NV,40.541218,-119.586934
89111,Las Vegas,NV,35.927901,-114.972061
89113,Las Vegas,NV,36.067495,-115.26039
89150,Las Vegas,NV,35.927901,-114.972061
89145,Las Vegas,NV,36.167731,-115.26791
89405,Empire,NV,40.555197,-119.35093
89301,Ely,NV,39.282855,-114.9208
89117,Las Vegas,NV,36.140974,-115.28205
89432,Sparks,NV,40.541218,-119.586934
89023,Mercury,NV,37.583805,-116.598559
89126,Las Vegas,NV,35.927901,-114.972061
89701,Carson City,NV,39.147877,-119.74536
89021,Logandale,NV,36.616546,-114.47184
89030,North Las Vegas,NV,36.206419,-115.12318
89801,Elko,NV,40.883028,-115.75016
89159,Las Vegas,NV,35.927901,-114.972061
89128,Las Vegas,NV,36.193501,-115.265
89831,Mountain City,NV,41.796309,-116.05489
89022,Manhattan,NV,38.738647,-117.0789
89152,Las Vegas,NV,35.927901,-114.972061
89403,Dayton,NV,39.25468,-119.51494
89125,Las Vegas,NV,36.223528,-115.265529
89310,Austin,NV,39.748753,-117.01152
89418,Imlay,NV,40.700131,-118.11473
89160,Las Vegas,NV,35.927901,-114.972061
89419,Lovelock,NV,40.21672,-118.39475
89912,Gerlach-Empire,NV,40.651432,-119.357959
89028,Laughlin,NV,35.013978,-114.6447
89883,West Wendover,NV,40.854751,-114.14713
89084,North Las Vegas,NV,36.281388,-115.148644
89509,Reno,NV,39.496243,-119.83072
89039,Cal Nev Ari,NV,35.28299,-114.87299
89018,Indian Springs,NV,36.573712,-115.67024
89052,Henderson,NV,35.979863,-115.09895
89177,Las Vegas,NV,35.927901,-114.972061
89496,Fallon,NV,39.537979,-118.343592
89114,Las Vegas,NV,36.011339,-115.101508
89564,Reno,NV,40.541218,-119.586934
89595,Reno,NV,40.541218,-119.586934
89706,Carson City,NV,39.200035,-119.72732
89447,Yerington,NV,38.94675,-119.11544
89163,The Lakes,NV,35.927901,-114.972061
89122,Las Vegas,NV,36.10524,-115.04592
89319,Ruth,NV,39.342631,-114.885945
89436,Sparks,NV,39.624698,-119.70585
89802,Elko,NV,41.059414,-115.529596
89833,Ruby Valley,NV,40.453542,-115.33257
89007,Bunkerville,NV,36.766887,-114.13298
89116,Las Vegas,NV,35.927901,-114.972061
89512,Reno,NV,39.54641,-119.79664
89425,Orovada,NV,41.656001,-117.95538
89049,Tonopah,NV,38.307931,-116.92779
89710,Carson City,NV,39.167833,-119.776409
89427,Schurz,NV,38.966064,-118.67848
89404,Denio,NV,41.826461,-118.71295
89042,Panaca,NV,37.785734,-114.38399
89721,Carson City,NV,39.167833,-119.776409
89120,Las Vegas,NV,36.087623,-115.08872
89702,Carson City,NV,39.135503,-119.75875
89048,Pahrump,NV,36.218341,-116.00994
89108,Las Vegas,NV,36.205718,-115.22363
89118,Las Vegas,NV,36.084361,-115.2103
89008,Caliente,NV,37.488849,-114.45374
89132,Las Vegas,NV,36.018981,-115.151937
89158,Las Vegas,NV,35.927901,-114.972061
89714,Carson City,NV,39.167833,-119.776409
89199,Las Vegas,NV,35.927901,-114.972061
89004,Blue Diamond,NV,36.046247,-115.40483
89040,Overton,NV,36.540495,-114.45478
89415,Hawthorne,NV,38.505507,-118.70342
89506,Reno,NV,39.659801,-119.87918
89834,Tuscarora,NV,41.328852,-116.12251
89025,Moapa,NV,36.674946,-114.66488
89013,Goldfield,NV,37.571495,-117.31507
89195,Las Vegas,NV,35.927901,-114.972061
89101,Las Vegas,NV,36.17022,-115.12785
89821,Crescent Valley,NV,40.450972,-116.51585
89830,Montello,NV,41.247573,-114.21077
89414,Golconda,NV,40.926644,-117.31706
89109,Las Vegas,NV,36.126038,-115.14796
89149,Las Vegas,NV,36.266266,-115.28656
89448,Zephyr Cove,NV,39.006963,-119.94762
89142,Las Vegas,NV,36.148417,-115.04767
89712,Carson City,NV,39.167833,-119.776409
89705,Carson City,NV,39.091507,-119.79896
89074,Henderson,NV,36.038181,-115.086999
89406,Fallon,NV,39.461072,-118.69306
89143,Las Vegas,NV,36.326315,-115.25788
89135,Las Vegas,NV,36.131341,-115.32331
89033,North Las Vegas,NV,36.284511,-115.134488
89704,Washoe Valley,NV,39.27521,-119.7908
89020,Amargosa Valley,NV,36.52513,-116.46173
89434,Sparks,NV,39.544183,-119.70003
89129,Las Vegas,NV,36.231139,-115.28461
89411,Genoa,NV,39.012361,-119.83288
89154,Las Vegas,NV,35.927901,-114.972061
89019,Jean,NV,35.801952,-115.57819
89408,Fernley,NV,39.617711,-119.17374
89523,Reno,NV,39.523088,-119.89808
89156,Las Vegas,NV,36.201612,-115.03358
89026,Jean,NV,35.927901,-114.972061
89505,Reno,NV,39.52241,-119.835275
89315,Ely,NV,39.332636,-114.824507
89115,Las Vegas,NV,36.233655,-115.06881
89815,Spring Creek,NV,40.644201,-115.64745
89119,Las Vegas,NV,36.088922,-115.13905
89061,Pahrump,NV,36.119299,-115.938992
89130,Las Vegas,NV,36.257531,-115.22728
89102,Las Vegas,NV,36.145303,-115.18358
89170,Las Vegas,NV,35.927901,-114.972061
89533,Reno,NV,39.543941,-119.906109
89086,North Las Vegas,NV,36.28094,-115.132695
89015,Henderson,NV,36.030927,-114.96787
89045,Round Mountain,NV,37.583805,-116.598559
89820,Battle Mountain,NV,40.489736,-117.08692
89041,Pahrump,NV,36.655797,-116.004795
89137,Las Vegas,NV,35.927901,-114.972061
89005,Boulder City,NV,35.968615,-114.83354
89407,Fallon,NV,39.525628,-118.842431
89311,Baker,NV,38.941805,-114.12592
89507,Reno,NV,39.54231,-119.816374
89823,Deeth,NV,41.252236,-115.40266
89442,Wadsworth,NV,39.659593,-119.30527
89011,Henderson,NV,36.121607,-114.92514
89121,Las Vegas,NV,36.121972,-115.0903
89557,Reno,NV,40.541218,-119.586934
89136,Summerlin South,NV,36.129519,-115.322782
89435,Sparks,NV,40.541218,-119.586934
89134,Las Vegas,NV,36.204548,-115.31207
89449,Stateline,NV,38.968383,-119.91364
89779,Kingsbury,NV,38.971319,-119.922973
89832,Owyhee,NV,41.951703,-116.17725
89060,Pahrump,NV,36.264185,-116.038857
89444,Wellington,NV,38.738712,-119.34585
89428,Silver City,NV,39.262835,-119.64083
89124,Las Vegas,NV,36.101538,-115.39948
89511,Reno,NV,39.403178,-119.7606
89144,Las Vegas,NV,36.181142,-115.32557
89451,Incline Village,NV,39.245257,-119.95204
89127,Las Vegas,NV,35.927901,-114.972061
89006,Boulder City,NV,35.927901,-114.972061
89191,Nellis AFB,NV,36.370315,-115.23128
89502,Reno,NV,39.499862,-119.77497
89314,Duckwater,NV,38.944921,-115.70749
89426,Paradise Valley,NV,41.596722,-117.40232
97076,Beaverton,OR,45.548616,-123.114725
97423,Coquille,OR,43.187219,-124.16396
97103,Astoria,OR,46.155007,-123.7417
97826,Echo,OR,45.720228,-119.22894
97438,Fall Creek,OR,43.958389,-122.75701
97842,Imnaha,OR,45.479993,-116.79861
97257,Grants Pass,OR,42.421567,-123.33749
97544,Williams,OR,42.155392,-123.2978
97914,Ontario,OR,44.057074,-116.99148
97528,Grants Pass,OR,42.396421,-123.535027
97307,Keizer,OR,44.984465,-122.457024
97338,Dallas,OR,44.920815,-123.33432
97019,Corbett,OR,45.514515,-122.23283
97128,Mcminnville,OR,45.210104,-123.20747
97132,Newberg,OR,45.310304,-122.972
97362,Mount Angel,OR,45.067719,-122.79115
97296,Portland,OR,45.580557,-122.374776
97365,Newport,OR,44.649252,-124.05039
97405,Eugene,OR,44.004396,-123.12203
97373,Saint Benedict,OR,44.984465,-122.457024
97342,Detroit,OR,44.727388,-122.08703
97137,Saint Paul,OR,45.215261,-122.97186
97417,Canyonville,OR,42.934754,-123.25498
97756,Redmond,OR,44.272796,-121.19173
97830,Fossil,OR,44.978549,-120.14934
97476,Sixes,OR,42.813437,-124.35756
97045,Oregon City,OR,45.344246,-122.58464
97380,Siletz,OR,44.738154,-123.91023
97846,Joseph,OR,45.336407,-117.17791
97102,Arch Cape,OR,45.819042,-123.95827
97030,Gresham,OR,45.507752,-122.4323
97310,Salem,OR,44.927141,-122.986105
97009,Boring,OR,45.428663,-122.3809
97838,Hermiston,OR,45.846442,-119.28423
97504,Medford,OR,42.334496,-122.83547
97845,John Day,OR,44.408646,-118.95122
97907,Huntington,OR,44.410083,-117.30995
97217,Portland,OR,45.574439,-122.68665
97336,Crawfordsville,OR,44.359301,-122.850752
97389,Tangent,OR,44.538801,-123.09787
97526,Grants Pass,OR,42.4631,-123.33162
97022,Eagle Creek,OR,45.349244,-122.33554
97049,Rhododendron,OR,45.369468,-121.92558
97369,Otter Rock,OR,44.758819,-124.06328
97486,Umpqua,OR,43.38382,-123.53031
97534,O Brien,OR,42.055397,-123.7031
97330,Corvallis,OR,44.608694,-123.2752
97818,Boardman,OR,45.816575,-119.76236
97206,Portland,OR,45.482341,-122.60007
97478,Springfield,OR,44.070824,-122.90709
97496,Winston,OR,43.094626,-123.43658
97322,Albany,OR,44.62205,-123.061329
97440,Eugene,OR,43.863845,-122.99879
97118,Garibaldi,OR,45.561139,-123.91004
97210,Portland,OR,45.534839,-122.7095
97868,Pilot Rock,OR,45.402303,-118.76751
97751,Paulina,OR,44.113537,-119.79377
97621,Beatty,OR,42.476579,-121.23055
97364,Neotsu,OR,44.997061,-123.98589
97856,Long Creek,OR,44.743532,-119.11886
97214,Portland,OR,45.51379,-122.6458
97425,Crescent Lake,OR,43.472276,-121.92768
97007,Beaverton,OR,45.469079,-122.85602
97042,Mulino,OR,45.21307,-122.54321
97208,Portland,OR,45.532165,-122.564824
97018,Columbia City,OR,45.891952,-122.8132
97466,Powers,OR,42.873137,-124.07835
97304,Salem,OR,44.970181,-123.08033
97414,Broadbent,OR,42.977978,-124.1716
97298,Portland,OR,45.548616,-123.114725
97538,Selma,OR,42.259678,-123.54778
97844,Irrigon,OR,45.886463,-119.51737
97378,Sheridan,OR,45.089532,-123.40787
97368,Otis,OR,45.009935,-123.91182
97877,Sumpter,OR,44.744446,-118.2229
97002,Aurora,OR,45.234609,-122.79749
97233,Portland,OR,45.513242,-122.49985
97640,Summer Lake,OR,42.961806,-120.77072
97031,Hood River,OR,45.673147,-121.5368
97223,Portland,OR,45.43884,-122.78224
97876,Summerville,OR,45.52535,-118.01193
97023,Estacada,OR,45.267354,-122.28464
97401,Eugene,OR,44.06092,-123.08275
97048,Rainier,OR,46.054948,-122.95714
97272,Portland,OR,45.580557,-122.374776
97321,Albany,OR,44.635395,-123.0896
97439,Florence,OR,44.009099,-124.08307
97702,Bend,OR,44.020483,-121.30891
97710,Fields,OR,42.130152,-118.5582
97883,Union,OR,45.201699,-117.83083
97224,Portland,OR,45.406292,-122.78441
97130,Manzanita,OR,45.720836,-123.93471
97712,Brothers,OR,43.785416,-120.51518
97754,Prineville,OR,44.238306,-120.75682
97218,Portland,OR,45.56099,-122.59987
97463,Oakridge,OR,43.747181,-122.44717
97840,Oxbow,OR,44.973266,-116.8565
97431,Dexter,OR,43.892577,-122.81992
97420,Coos Bay,OR,43.357357,-124.21086
97124,Hillsboro,OR,45.545841,-122.94605
97453,Mapleton,OR,44.018992,-123.87221
97761,Warm Springs,OR,44.814466,-121.32302
97909,Jamieson,OR,44.207973,-117.45677
97603,Klamath Falls,OR,42.169323,-121.70298
97758,Riley,OR,43.547855,-119.54235
97264,Chiloquin,OR,42.577154,-121.860525
97312,Salem,OR,44.936357,-123.038116
97828,Enterprise,OR,45.547098,-117.26823
97450,Langlois,OR,42.915024,-124.37576
97035,Lake Oswego,OR,45.41387,-122.72492
97050,Rufus,OR,45.693219,-120.73221
97366,South Beach,OR,44.567998,-124.05401
97537,Rogue River,OR,42.528269,-123.1515
97416,Camas Valley,OR,43.054446,-123.6864
97013,Canby,OR,45.247004,-122.68208
97040,Mosier,OR,45.636848,-121.40926
97293,Portland,OR,45.580557,-122.374776
97437,Elmira,OR,44.099732,-123.38787
97435,Drain,OR,43.703855,-123.35279
97021,Dufur,OR,45.430024,-121.17922
97006,Beaverton,OR,45.517695,-122.85826
97730,Camp Sherman,OR,44.46723,-121.64724
97850,La Grande,OR,45.32627,-118.08197
97008,Beaverton,OR,45.46059,-122.80683
97862,Milton Freewater,OR,45.938511,-118.36952
97524,Eagle Point,OR,42.484283,-122.74031
97230,Portland,OR,45.539473,-122.50488
97063,Tygh Valley,OR,45.262423,-121.23304
97229,Portland,OR,45.540967,-122.81728
97370,Philomath,OR,44.578526,-123.43709
97467,Reedsport,OR,43.68516,-124.00262
97470,Roseburg,OR,43.227287,-123.35138
97819,Bridgeport,OR,44.489628,-117.73478
97455,Pleasant Hill,OR,43.960764,-122.91541
97741,Madras,OR,44.64079,-121.12506
97254,Portland,OR,45.596678,-122.59418
97795,Roseburg North,OR,43.276877,-123.348568
97001,Antelope,OR,44.904051,-120.67244
97523,Cave Junction,OR,42.139958,-123.60245
97490,Walton,OR,44.004968,-123.63206
97371,Rickreall,OR,44.964115,-123.20681
97631,Monmouth,OR,44.855049,-123.237656
97011,Brightwood,OR,45.371086,-122.01227
97202,Portland,OR,45.481791,-122.64055
97222,Portland,OR,45.442634,-122.61833
97383,Stayton,OR,44.798379,-122.7601
97258,Portland,OR,45.580557,-122.374776
97834,Halfway,OR,44.919974,-117.13838
97639,Sprague River,OR,42.440695,-121.43464
97839,Lexington,OR,45.512792,-119.64344
97444,Gold Beach,OR,42.451203,-124.39036
97722,Diamond,OR,42.965788,-118.68196
97448,Junction City,OR,44.204189,-123.2294
97355,Lebanon,OR,44.527304,-122.85512
97348,Halsey,OR,44.381732,-123.12153
97494,Wilbur,OR,43.32843,-123.333177
99362,Walla Walla,OR,45.986775,-118.07919
97522,Butte Falls,OR,42.530663,-122.54822
97075,Beaverton,OR,45.548616,-123.114725
97392,Turner,OR,44.807739,-122.9485
97432,Dillard,OR,43.113502,-123.418068
97911,Juntura,OR,43.722896,-118.07394
97027,Gladstone,OR,45.385642,-122.59272
97101,Amity,OR,45.100504,-123.22834
97305,Salem,OR,44.995029,-122.95801
97311,Salem,OR,44.943841,-123.028607
97737,Gilchrist,OR,43.521016,-121.65255
97240,Portland,OR,45.580557,-122.374776
97479,Sutherlin,OR,43.397697,-123.27314
97394,Waldport,OR,44.424255,-124.04868
97038,Molalla,OR,45.10799,-122.56555
97918,Vale,OR,44.029403,-117.33282
97335,Crabtree,OR,44.634439,-122.893292
97452,Lowell,OR,43.864671,-122.70932
97632,Malin,OR,42.026248,-121.41706
97352,Jefferson,OR,44.736025,-123.02553
97281,Portland,OR,45.548616,-123.114725
97306,Salem,OR,44.858446,-123.05368
97390,Tidewater,OR,44.309872,-123.83344
97041,Mount Hood Parkdale,OR,45.503224,-121.59252
97238,Portland,OR,45.580557,-122.374776
97215,Portland,OR,45.514241,-122.60089
97207,Portland,OR,45.480324,-122.711117
97427,Culp Creek,OR,43.685176,-122.79827
97752,Post,OR,44.119652,-120.30118
97385,Sublimity,OR,44.850245,-122.7645
97447,Idleyld Park,OR,43.333008,-122.78475
97884,Unity,OR,44.471344,-118.20623
97211,Portland,OR,45.56544,-122.64635
97280,Portland,OR,45.580557,-122.374776
97357,Logsden,OR,44.745464,-123.81722
97282,Portland,OR,45.580557,-122.374776
97026,Gervais,OR,45.10649,-122.90363
97212,Portland,OR,45.54424,-122.64353
97308,Salem,OR,44.984465,-122.457024
97489,Walterville,OR,44.131706,-122.6367
97622,Bly,OR,42.334534,-120.97637
97641,Christmas Valley,OR,43.256842,-120.65084
97269,Portland,OR,45.173284,-122.259861
97016,Clatskanie,OR,46.078338,-123.26993
97487,Veneta,OR,44.023225,-123.38399
97869,Prairie City,OR,44.441241,-118.69325
97180,Sherwood,OR,45.354615,-122.850808
97253,Portland,OR,45.580557,-122.374776
97345,Foster,OR,44.407794,-122.60034
97459,North Bend,OR,43.434529,-124.20994
97329,Cascadia,OR,44.400432,-122.35469
97503,White City,OR,42.471919,-122.87201
97920,Westfall,OR,44.032437,-117.7115
97711,Ashwood,OR,44.738812,-120.75257
97407,Allegany,OR,43.246918,-124.231068
97905,Durkee,OR,44.578393,-117.48787
97204,Portland,OR,45.51854,-122.6755
97543,Wilderville,OR,42.365473,-123.50865
97626,Fort Klamath,OR,42.686498,-122.04524
97367,Lincoln City,OR,44.950573,-124.00655
97372,Rose Lodge,OR,44.659979,-123.892016
97734,Culver,OR,44.498302,-121.21084
97624,Chiloquin,OR,42.606472,-121.81297
97469,Riddle,OR,42.935498,-123.39902
97810,Adams,OR,45.719133,-118.46578
97376,Seal Rock,OR,44.505655,-124.04512
97004,Beavercreek,OR,45.255392,-122.4749
97359,Marion,OR,44.984465,-122.457024
97625,Dairy,OR,42.330162,-121.55984
97136,Rockaway Beach,OR,45.620062,-123.93449
97106,Banks,OR,45.644591,-123.12811
97709,Bend,OR,44.001834,-120.94952
97861,Mikkalo,OR,45.438822,-120.206698
97410,Azalea,OR,42.790958,-123.14894
97458,Myrtle Point,OR,43.075356,-124.05682
97477,Springfield,OR,44.061057,-123.01769
97283,Portland,OR,45.580557,-122.374776
97205,Portland,OR,45.52054,-122.68573
97434,Dorena,OR,43.740859,-122.88828
97346,Gates,OR,44.754247,-122.39736
97391,Toledo,OR,44.626888,-123.91515
97732,Crane,OR,43.40878,-118.45927
97468,Remote,OR,43.138755,-124.127089
97428,Curtin,OR,43.745797,-123.18191
97377,Shedd,OR,44.46448,-123.10916
97535,Phoenix,OR,42.270808,-122.81805
97109,Buxton,OR,45.729085,-123.20234
97374,Scio,OR,44.702164,-122.81401
97225,Portland,OR,45.497856,-122.76988
97116,Forest Grove,OR,45.541009,-123.13043
97525,Gold Hill,OR,42.432422,-123.08639
97044,Odell,OR,45.643738,-121.536658
97484,Tiller,OR,42.879291,-122.89532
97145,Tolovana Park,OR,45.868839,-123.95909
97024,Fairview,OR,45.542239,-122.44553
97831,Fox,OR,44.477794,-118.947769
97294,Portland,OR,45.580557,-122.374776
97480,Swisshome,OR,44.127179,-123.83519
97481,Tenmile,OR,43.098515,-123.55647
97533,Murphy,OR,42.308007,-123.327323
97460,Norway,OR,43.138755,-124.127089
97701,Bend,OR,44.091256,-121.29769
97005,Beaverton,OR,45.49106,-122.80359
97902,Arock,OR,42.915641,-117.497988
97492,Westfir,OR,43.756923,-122.51777
97325,Aumsville,OR,44.838001,-122.8593
97759,Sisters,OR,44.322689,-121.54897
97117,Gales Creek,OR,45.622824,-123.25977
97271,Portland,OR,45.580557,-122.374776
97037,Maupin,OR,45.093643,-121.10814
97149,Neskowin,OR,45.101518,-123.9737
97010,Bridal Veil,OR,45.582981,-122.101103
97327,Brownsville,OR,44.390881,-122.97168
97906,Harper,OR,43.875636,-117.57157
97411,Bandon,OR,43.113799,-124.39911
97867,North Powder,OR,45.048141,-117.96742
97343,Eddyville,OR,44.643659,-123.76213
97801,Pendleton,OR,45.665146,-118.789
97426,Creswell,OR,43.911542,-123.03036
97386,Sweet Home,OR,44.391863,-122.72856
97461,Noti,OR,44.099562,-123.46265
97413,Blue River,OR,44.178746,-122.14591
97493,Westlake,OR,43.905878,-124.03929
97144,Timber,OR,45.744404,-123.3235
97141,Tillamook,OR,45.459109,-123.80389
97056,Scappoose,OR,45.778892,-122.92065
97843,Ione,OR,45.493783,-119.87071
97121,Hammond,OR,46.187903,-123.96437
97403,Eugene,OR,44.03858,-123.05562
97053,Warren,OR,45.821358,-122.86404
97351,Independence,OR,44.849012,-123.18673
97539,Shady Cove,OR,42.612422,-122.81342
97057,Shaniko,OR,45.263301,-121.088513
97107,Bay City,OR,45.534203,-123.88468
97502,Central Point,OR,42.387399,-122.92154
97065,Wasco,OR,45.585405,-120.69234
97636,Paisley,OR,42.693563,-120.55234
97841,Imbler,OR,45.463939,-117.9624
97239,Portland,OR,45.488031,-122.693796
97358,Lyons,OR,44.794701,-122.53703
97760,Terrebonne,OR,44.384155,-121.20181
97865,Mount Vernon,OR,44.421744,-119.14737
97908,Ironside,OR,44.30411,-117.9161
97134,Oceanside,OR,45.461852,-123.96804
97740,Lawen,OR,43.019785,-119.069624
97221,Portland,OR,45.49759,-122.72945
97341,Depoe Bay,OR,44.821446,-124.05729
97457,Myrtle Creek,OR,43.042614,-123.2322
97424,Cottage Grove,OR,43.77182,-123.05667
97232,Portland,OR,45.52874,-122.6446
97824,Cove,OR,45.331655,-117.83718
97147,Wheeler,OR,45.688054,-123.8842
97115,Dundee,OR,45.272559,-123.01631
97720,Burns,OR,43.600795,-118.96382
97347,Grand Ronde,OR,45.060436,-123.66311
97227,Portland,OR,45.543831,-122.67497
97530,Jacksonville,OR,42.224913,-123.04526
97051,Saint Helens,OR,45.862489,-122.84824
97071,Woodburn,OR,45.144415,-122.84521
97259,Portland,OR,45.580557,-122.374776
97875,Stanfield,OR,45.786324,-119.21099
97119,Gaston,OR,45.43957,-123.17165
97381,Silverton,OR,45.003489,-122.78012
97637,Plush,OR,42.543512,-119.86512
97415,Brookings,OR,42.098285,-124.27265
97014,Cascade Locks,OR,45.655523,-121.89435
